SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,PricePerBrick
27552,853663,1,Gear,Magnets/Seasonal,2017,Magnet,1,,7.99,9.99,11.99,9.99,https://images.brickset.com/sets/images/853663-1.jpg,1217,225,#DIV/0!
27573,853664,1,Gear,Stationery,2017,Iconic Holiday Giftwrap,,,3.99,4.99,6.99,4.99,https://images.brickset.com/sets/images/853664-1.jpg,44,22,#DIV/0!
26918,853665,1,Gear,Housewares,2017,LEGO® Iconic Tumbler,,,6.99,7.99,9.99,7.99,https://images.brickset.com/sets/images/853665-1.jpg,116,59,#DIV/0!
26920,853666,1,Gear,Key Chains/Miscellaneous,2017,Shark Suit Guy Key Chain,,,4.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853666-1.jpg,187,58,#DIV/0!
26921,853667,1,Gear,Key Chains/Miscellaneous,2017,Ballerina Key Chain,,,4.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853667-1.jpg,101,39,#DIV/0!
26984,853668,1,Gear,Housewares,2017,Iconic Drinking Bottle,,,6.99,,,7.99,https://images.brickset.com/sets/images/853668-1.jpg,16,36,#DIV/0!
27087,853669,1,Gear,Housewares,2017,LEGO Shopper Bag,,,4.99,5.99,7.99,5.99,https://images.brickset.com/sets/images/853669-1.jpg,304,64,#DIV/0!
27572,853670,1,Seasonal,Christmas,2017,Christmas Ornament Snowman,,,6.99,7.99,9.99,7.99,https://images.brickset.com/sets/images/853670-1.jpg,746,208,#DIV/0!
27079,853678,1,Gear,Role-Play Toys,2017,Jestro s Sword,,,7.99,12.99,15.99,9.99,https://images.brickset.com/sets/images/853678-1.jpg,15,15,#DIV/0!
27078,853679,1,Gear,Role-Play Toys,2017,Forbidden Power Shield,,,10.99,14.99,17.99,12.99,https://images.brickset.com/sets/images/853679-1.jpg,22,13,#DIV/0!
27080,853680,1,Gear,Role-Play Toys,2017,Axl s Axe,,,7.99,12.99,15.99,9.99,https://images.brickset.com/sets/images/853680-1.jpg,10,14,#DIV/0!
27096,853681,1,Gear,Storage,2017,Nexo Knights Collect and Combine Combo Powers,,,12.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/853681-1.jpg,51,41,#DIV/0!
27090,853682,1,Gear,Key Chains/Nexo Knights,2017,Macy Key Chain,,,3.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853682-1.jpg,46,22,#DIV/0!
27091,853683,1,Gear,Key Chains/Nexo Knights,2017,Jestro Key Chain,,,0.99,4.99,5.99,2.49,https://images.brickset.com/sets/images/853683-1.jpg,142,29,#DIV/0!
27092,853684,1,Gear,Key Chains/Nexo Knights,2017,Lance Key Chain,,,3.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853684-1.jpg,60,25,#DIV/0!
27093,853685,1,Gear,Key Chains/Nexo Knights,2017,Aaron Key Chain,,,1.99,4.99,5.99,2.49,https://images.brickset.com/sets/images/853685-1.jpg,63,28,#DIV/0!
27094,853686,1,Gear,Key Chains/Nexo Knights,2017,Clay Key Chain,,,3.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853686-1.jpg,44,26,#DIV/0!
26897,853688,1,Gear,Role-Play toys,2017,NINJAGO Time Blade Claw,,,6.99,7.99,9.99,7.99,https://images.brickset.com/sets/images/853688-1.jpg,19,24,#DIV/0!
26896,853689,1,Gear,Role-Play toys,2017,NINJAGO Vermillion Sword,,,7.99,12.99,15.99,9.99,https://images.brickset.com/sets/images/853689-1.jpg,21,23,#DIV/0!
26919,853690,1,Gear,Key Chains/Ninjago,2017,Kai Key Chain,,,4.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853690-1.jpg,57,26,#DIV/0!
27072,853691,1,Gear,Plush,2017,Kai Minifigure Plush,,,10.49,24.99,29.99,12.49,https://images.brickset.com/sets/images/853691-1.jpg,34,34,#DIV/0!
27073,853692,1,Gear,Plush,2017, Nya Minifigure Plush,,,10.49,24.99,29.99,12.49,https://images.brickset.com/sets/images/853692-1.jpg,24,28,#DIV/0!
27339,853694,1,Gear,Key Chains/The LEGO Ninjago Movie,2017,Kai Key Chain,,,4.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853694-1.jpg,109,29,#DIV/0!
27340,853695,1,Gear,Key Chains/The LEGO Ninjago Movie,2017,Zane Key Chain,,,2.49,4.99,5.99,2.49,https://images.brickset.com/sets/images/853695-1.jpg,88,28,#DIV/0!
27341,853696,1,Gear,Key Chains/The LEGO Ninjago Movie,2017,Jay Key Chain,,,2.49,1.24,1.49,2.49,https://images.brickset.com/sets/images/853696-1.jpg,101,31,#DIV/0!
27342,853697,1,Gear,Key Chains/The LEGO Ninjago Movie,2017,Cole Key Chain,,,4.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853697-1.jpg,83,26,#DIV/0!
27343,853698,1,Gear,Key Chains/The LEGO Ninjago Movie,2017,Lloyd Key Chain,,,4.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853698-1.jpg,107,29,#DIV/0!
27344,853699,1,Gear,Key Chains/The LEGO Ninjago Movie,2017,Nya Key Chain,,,2.49,1.24,1.49,2.49,https://images.brickset.com/sets/images/853699-1.jpg,105,30,#DIV/0!
27346,853700,1,Gear,Role-Play Toys,2017,Nunchucks,,,7.99,6.49,7.99,9.99,https://images.brickset.com/sets/images/853700-1.jpg,13,14,#DIV/0!
27345,853701,1,Gear,Role-Play Toys,2017,Sword & Sheath,,,15.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/853701-1.jpg,19,13,#DIV/0!
27228,853703,1,Gear,Key Chains/Star Wars,2017,Director Krennic Key Chain,,,1.75,4.99,5.99,2.49,https://images.brickset.com/sets/images/853703-1.jpg,336,47,#DIV/0!
27229,853704,1,Gear,Key Chains/Star Wars,2017,Jyn Erso Key Chain,,,1.75,1.24,1.49,2.49,https://images.brickset.com/sets/images/853704-1.jpg,285,61,#DIV/0!
27230,853705,1,Gear,Key Chains/Star Wars,2017,Y Wing Pilot Key Chain,,,4.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853705-1.jpg,189,52,#DIV/0!
27225,853706,1,Gear,Key Chains/Super Heroes,2017,Invincible Iron Man Key Chain,,,4.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853706-1.jpg,226,65,#DIV/0!
27226,853707,1,Gear,Key Chains/Super Heroes,2017,Star Lord Key Chain,,,4.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853707-1.jpg,157,53,#DIV/0!
27227,853708,1,Gear,Key Chains/Super Heroes,2017,Rocket Key Chain,,,3.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/853708-1.jpg,199,71,#DIV/0!
27217,853711,1,Gear,Key Chains,2017,LEGO House boy keychain,,,,,,,https://images.brickset.com/sets/images/853711-1.jpg,207,86,#DIV/0!
27327,853712,1,Gear,Key Chains/Brick,2017,The LEGO House 2x4 brick Keychain,,,,,,,https://images.brickset.com/sets/images/853712-1.jpg,227,88,#DIV/0!
27216,853713,1,Gear,Key Chains,2017,LEGO House girl keychain,,,,,,,https://images.brickset.com/sets/images/853713-1.jpg,169,80,#DIV/0!
27005,891721,1,Ninjago,Magazine Gift,2017,Jay,1,,,,,,https://images.brickset.com/sets/images/NIN891721-1.jpg,568,143,#DIV/0!
27101,891722,1,Ninjago,Magazine Gift,2017,Cole,1,,,,,,https://images.brickset.com/sets/images/NIN891722-1.jpg,477,145,#DIV/0!
27120,891723,1,Ninjago,Magazine Gift,2017,Kai,1,,,,,,https://images.brickset.com/sets/images/NIN891723-1.jpg,500,143,#DIV/0!
27172,891724,1,Ninjago,Magazine Gift,2017,Zane,1,,,,,,https://images.brickset.com/sets/images/NIN891724-1.jpg,440,162,#DIV/0!
27185,891725,1,Ninjago,Magazine Gift,2017,Lloyd,1,,,,,,https://images.brickset.com/sets/images/NIN891725-1.jpg,539,151,#DIV/0!
27274,891726,1,Ninjago,Magazine Gift,2017,Vermillion,1,,,,,,https://images.brickset.com/sets/images/NIN891726-1.jpg,512,145,#DIV/0!
27329,891727,1,Ninjago,Magazine Gift,2017,Cole,1,,,,,,https://images.brickset.com/sets/images/NIN891727-1.jpg,505,121,#DIV/0!
27624,891730,1,Ninjago,Magazine Gift,2017,Nindroid,1,,,,,,https://images.brickset.com/sets/images/NIN891730-1.jpg,365,118,#DIV/0!
27738,891731,1,Ninjago,Magazine Gift,2017,Zane,1,,,,,,https://images.brickset.com/sets/images/NIN891731 -1.jpg,452,108,#DIV/0!
27771,891732,1,Ninjago,Magazine Gift,2017,Chen,1,,,,,,https://images.brickset.com/sets/images/NIN891732-1.jpg,377,105,#DIV/0!
26883,911618,1,Star Wars,Magazine Gift,2017,Flash Speeder,,,,,,,https://images.brickset.com/sets/images/SW911618-1.jpg,944,361,#DIV/0!
27029,911720,1,Star Wars,Magazine Gift,2017,The Ghost,,,,,,,https://images.brickset.com/sets/images/SW911720-1.jpg,1054,406,#DIV/0!
27163,911722,1,Star Wars,Magazine Gift,2017,TIE Advanced,,,,,,,https://images.brickset.com/sets/images/SW911722-1.jpg,950,343,#DIV/0!
27186,911723,1,Star Wars,Magazine Gift,2017,Vulture Droid,,,,,,,https://images.brickset.com/sets/images/SW911723-1.jpg,937,291,#DIV/0!
27218,911724,1,Star Wars,Magazine Gift,2017,A-Wing,,,,,,,https://images.brickset.com/sets/images/SW911724-1.jpg,949,356,#DIV/0!
27273,911725,1,Star Wars,Magazine Gift,2017,Sandcrawler,,,,,,,https://images.brickset.com/sets/images/SW911725-1.jpg,1116,333,#DIV/0!
27551,911727,1,Star Wars,Magazine Gift,2017,Rey's Speeder,,,,,,,https://images.brickset.com/sets/images/SW911727-1.jpg,868,304,#DIV/0!
27564,911728,1,Star Wars,Magazine Gift,2017,First Order Snowspeeder,,,,,,,https://images.brickset.com/sets/images/SW911728-1.jpg,762,261,#DIV/0!
27616,911729,1,Star Wars,Magazine Gift,2017,Droid Gunship,,,,,,,https://images.brickset.com/sets/images/SW911729-1.jpg,785,241,#DIV/0!
27741,911730,1,Star Wars,Magazine Gift,2017,Y-Wing,,,,,,,https://images.brickset.com/sets/images/SW911730-1.jpg,885,306,#DIV/0!
26996,951701,1,City,Magazine Gift,2017,Policeman and crook,2,,,,,,https://images.brickset.com/sets/images/CITY951701-1.jpg,713,211,#DIV/0!
27175,951702,1,City,Magazine Gift,2017,Workman and wheelbarrow,1,,,,,,https://images.brickset.com/sets/images/CITY951702-1.jpg,548,229,#DIV/0!
27312,951703,1,City,Magazine Gift,2017,Diver and shark,1,,,,,,https://images.brickset.com/sets/images/CITY951703-1.jpg,562,172,#DIV/0!
27617,951704,1,City,Magazine Gift,2017,Fireman,1,,,,,,https://images.brickset.com/sets/images/CITY951704-1.jpg,367,142,#DIV/0!
27176,3850033,1,Miscellaneous,Pick A Model,2017,Guardsman,,,3.99,,,,https://images.brickset.com/sets/images/3850033-1.jpg,344,109,#DIV/0!
27631,3850071,1,Miscellaneous,Pick A Model,2017,Ollie,,,,,,,https://images.brickset.com/sets/images/3850070-1.jpg,55,102,#DIV/0!
27213,4000024,1,Miscellaneous,LEGO Inside Tour Exclusive,2017,LEGO House Tree of Creativity,,,,,,,https://images.brickset.com/sets/images/4000024-1.jpg,80,670,#DIV/0!
27103,5004913,1,Gear,Storage,2017,Nexo Knights Collector Case,,,,,,,https://images.brickset.com/sets/images/5004913-1.jpg,127,59,#DIV/0!
26939,5004915,1,Gear,Key Chains/The LEGO Ninjago Movie,2017,Master Wu Key Chain,,,,,,,https://images.brickset.com/sets/images/5004915-1.jpg,1062,91,#DIV/0!
26924,5004928,1,Gear,Key Chains/The LEGO Batman Movie,2017,Kiss Kiss Tuxedo Batman,,,,,,,https://images.brickset.com/sets/images/5004928-1.jpg,2009,437,#DIV/0!
27099,5005114,1,Gear,Watches/Clocks,2017,Aaron Kids Buildable Watch,,,,24.99,24.99,,https://images.brickset.com/sets/images/5005114-1.jpg,4,10,#DIV/0!
27100,5005116,1,Gear,Watches/Clocks,2017,Clay Kids Buildable Watch,,,,24.99,24.99,,https://images.brickset.com/sets/images/5005116-1.jpg,4,8,#DIV/0!
27097,5005119,1,Gear,Watches/Clocks,2017,Jay Kids Buildable Watch,,,,24.99,24.99,,https://images.brickset.com/sets/images/5005119-1.jpg,4,8,#DIV/0!
27022,5005120,1,Gear,Watches/Clocks,2017,Lloyd Kids Buildable Watch,,,,24.99,24.99,,https://images.brickset.com/sets/images/5005120-1.jpg,5,11,#DIV/0!
27098,5005122,1,Gear,Watches/Clocks,2017,Kai Kids Buildable Watch,,,,24.99,24.99,,https://images.brickset.com/sets/images/5005122-1.jpg,7,10,#DIV/0!
27023,5005167,1,Gear,Watches/Clocks,2017,Stormtrooper Minifigure Link Watch,,,,24.99,,,6,25,,#DIV/0!
27127,5005175,1,Gear,Housewares,2017,Batman Hydration Bottle,,,,9.99,12.99,,https://images.brickset.com/sets/images/5005175-1.jpg,15,23,#DIV/0!
27240,5005205,1,Gear,Key Chains/Miscellaneous,2017,VIP Key Chain,,,,,,0.01,https://images.brickset.com/sets/images/5005205-1.jpg,717,226,#DIV/0!
27125,5005207,1,Gear,Housewares,2017,Batman Lunch Set,,,,17.99,21.99,,https://images.brickset.com/sets/images/5005207-1.jpg,21,26,#DIV/0!
27126,5005208,1,Gear,Storage,2017,Collector Box,,,,14.99,17.99,,https://images.brickset.com/sets/images/5005208-1.jpg,97,49,#DIV/0!
27123,5005209,1,Gear,Storage,2017,Minifigure Display Case,,,,29.99,39.99,,https://images.brickset.com/sets/images/5005209-1.jpg,195,109,#DIV/0!
27187,5005212,1,Gear,Watches/Clocks,2017,Boba Fett and Darth Vader Link Watch,,,,24.99,24.99,,https://images.brickset.com/sets/images/5005212-1.jpg,24,20,#DIV/0!
27083,5005219,1,Gear,Watches/Clocks,2017,Batman Minifigure Link Watch,,,,24.99,24.99,,https://images.brickset.com/sets/images/5005219-1.jpg,34,22,#DIV/0!
27086,5005220,1,Gear,Watches/Clocks,2017,Robin Minifigure Link Watch,,,,24.99,24.99,,https://images.brickset.com/sets/images/5005220-1.jpg,20,13,#DIV/0!
27106,5005222,1,Gear,Watches/Clocks,2017,THE LEGO® BATMAN MOVIE Batman™ Minifigure Alarm Clock,,,,29.99,29.99,,https://images.brickset.com/sets/images/5005222-1.jpg,84,26,#DIV/0!
27107,5005223,1,Gear,Watches/Clocks,2017,THE LEGO® BATMAN MOVIE Robin™ Minifigure Alarm Clock,,,,7.49,7.49,,https://images.brickset.com/sets/images/5005223-1.jpg,77,20,#DIV/0!
27084,5005224,1,Gear,Watches/Clocks,2017,Batgirl Minifigure Link Watch,,,,12.49,12.49,,https://images.brickset.com/sets/images/5005224-1.jpg,13,14,#DIV/0!
27108,5005226,1,Gear,Watches/Clocks,2017,THE LEGO® BATMAN MOVIE Batgirl™ Minifigure Alarm Clock,,,,29.99,29.99,,https://images.brickset.com/sets/images/5005226-1.jpg,65,20,#DIV/0!
27085,5005227,1,Gear,Watches/Clocks,2017,The Joker Minifigure Link Watch,,,,12.49,12.49,,https://images.brickset.com/sets/images/5005227-1.jpg,17,14,#DIV/0!
27109,5005228,1,Gear,Watches/Clocks,2017,THE LEGO® BATMAN MOVIE Harley Quinn™ Minifigure Alarm Clock,,,,29.99,29.99,,https://images.brickset.com/sets/images/5005228-1.jpg,68,31,#DIV/0!
27110,5005229,1,Gear,Watches/Clocks,2017,THE LEGO® BATMAN MOVIE The Joker™ Minifigure Alarm Clock,,,,14.99,14.99,,https://images.brickset.com/sets/images/5005229-1.jpg,46,29,#DIV/0!
27199,5005273,1,Gear,Housewares,2017,Batman Luggage Tag,,,7.99,,,9.99,https://images.brickset.com/sets/images/5005273-1.jpg,30,23,#DIV/0!
27203,5005295,1,Gear,Stationery,2017,Pencils with Toppers,,,2.99,,,3.99,https://images.brickset.com/sets/images/5005295-1.jpg,37,13,#DIV/0!
27200,5005296,1,Gear,Housewares,2017,Harley Quinn Luggage Tag,,,7.99,,,9.99,https://images.brickset.com/sets/images/5005296-1.jpg,28,19,#DIV/0!
27198,5005297,1,Gear,Stationery,2017,3 Book Markers,,,4.99,,,4.99,https://images.brickset.com/sets/images/5005297-1.jpg,9,19,#DIV/0!
27195,5005298,1,Gear,Lights,2017,BB 8 Key Light,,,13.99,,,14.99,https://images.brickset.com/sets/images/5005298-1.jpg,91,76,#DIV/0!
27128,5005299,1,Gear,Lights,2017,Batgirl Key Light,,,13.99,12.99,14.99,14.99,https://images.brickset.com/sets/images/5005299-1.jpg,42,25,#DIV/0!
27196,5005300,1,Gear,Lights,2017,The Joker Key Light,,,13.99,,,14.99,https://images.brickset.com/sets/images/5005300-1.jpg,53,18,#DIV/0!
27129,5005301,1,Gear,Lights,2017,Harley Quinn Key Light,,,13.99,12.99,14.99,14.99,https://images.brickset.com/sets/images/5005301-1.jpg,95,31,#DIV/0!
27167,5005317,1,Gear,Lights,2017,Easter Bunny Batman Key Light,,,,12.99,14.99,,https://images.brickset.com/sets/images/5005317-1.jpg,101,74,#DIV/0!
27130,5005320,1,Gear,Clothing,2017,Batman Prestige Costume,,,,69.99,89.99,,https://images.brickset.com/sets/images/5005320-1.jpg,12,16,#DIV/0!
27131,5005321,1,Gear,Clothing,2017,Batgirl Prestige Costume,,,,69.99,89.99,,https://images.brickset.com/sets/images/5005321-1.jpg,8,10,#DIV/0!
27188,5005322,1,Gear,Watches/Clocks,2017,Chewbacca Link Watch,,,12.49,,,29.99,https://images.brickset.com/sets/images/5005322-1.jpg,5,18,#DIV/0!
27292,5005326,1,Gear,Bags,2017,Canvas Tote Bag,,,,,,,https://images.brickset.com/sets/images/5005326-1.jpg,560,103,#DIV/0!
27197,5005331,1,Gear,Lights,2017,Batman Key Light,,,13.99,,,14.99,https://images.brickset.com/sets/images/5005331-1.jpg,60,32,#DIV/0!
27189,5005332,1,Gear,Watches/Clocks,2017,Boba Fett and Darth Vader Link Watch,,,24.99,,,29.99,https://images.brickset.com/sets/images/5005332-1.jpg,12,19,#DIV/0!
27174,5005333,1,Gear,Watches/Clocks,2017,Batman Minifigure Link Watch,,,19.99,,,24.99,4,10,,#DIV/0!
27134,5005334,1,Gear,Watches/Clocks,2017,Robin Minifigure Link Watch,,,12.49,,,24.99,https://images.brickset.com/sets/images/5005334-1.jpg,10,11,#DIV/0!
27135,5005335,1,Gear,Watches/Clocks,2017,Batman Minifigure Alarm Clock,,,24.99,,,29.99,https://images.brickset.com/sets/images/5005335-1.jpg,46,17,#DIV/0!
27136,5005336,1,Gear,Watches/Clocks,2017,Batgirl Minifigure Link Watch,,,12.49,,,24.99,https://images.brickset.com/sets/images/5005336-1.jpg,7,15,#DIV/0!
27137,5005337,1,Gear,Watches/Clocks,2017,The Joker Minifigure Link Watch,,,12.49,,,24.99,https://images.brickset.com/sets/images/5005337-1.jpg,8,11,#DIV/0!
27138,5005338,1,Gear,Watches/Clocks,2017,Harley Quinn Minifigure Alarm Clock,,,24.99,,,29.99,https://images.brickset.com/sets/images/5005338-1.jpg,40,20,#DIV/0!
27201,5005340,1,Gear,Housewares,2017,2x4 Red Silicone Luggage Tag,,,3.99,,,,https://images.brickset.com/sets/images/5005340-1.jpg,53,57,#DIV/0!
27202,5005342,1,Gear,Housewares,2017,2x4 Blue Silicone Luggage Tag,,,3.99,,,,https://images.brickset.com/sets/images/5005342-1.jpg,54,53,#DIV/0!
27257,5005351,1,Gear,Bags,2017,Pink Purple Brick Print Heritage Backpack,,,,19.99,19.99,,https://images.brickset.com/sets/images/5005351-1.jpg,6,15,#DIV/0!
27258,5005352,1,Gear,Storage,2017,LEGO® Blue Cinch Bucket,,,,19.99,19.99,,https://images.brickset.com/sets/images/5005352-1.jpg,24,61,#DIV/0!
27259,5005353,1,Gear,Storage,2017,Red Cinch Bucket,,,,19.99,19.99,,https://images.brickset.com/sets/images/5005353-1.jpg,19,51,#DIV/0!
27260,5005354,1,Gear,Bags,2017,Pink Purple Brick Print Lunch Bag,,,,14.99,14.99,,https://images.brickset.com/sets/images/5005354-1.jpg,5,13,#DIV/0!
27261,5005355,1,Gear,Bags,2017,Red Blue Brick Print Lunch Bag,,,,14.99,14.99,,https://images.brickset.com/sets/images/5005355-1.jpg,13,21,#DIV/0!
27254,5005356,1,Gear,Bags,2017,Red Blue Brick Print Eco Heritage Backpack,,,,49.99,49.99,,https://images.brickset.com/sets/images/5005356-1.jpg,10,37,#DIV/0!
27540,5005364,1,Gear,Video Games/Xbox One,2017,LEGO City Undercover Xbox One Video Game,,,,59.99,,,https://images.brickset.com/sets/images/5005364-1.jpg,76,25,#DIV/0!
27541,5005365,1,Gear,Video Games/PS4,2017,LEGO City Undercover PlayStation 4 Video Game,,,,59.99,,,https://images.brickset.com/sets/images/5005365-1.jpg,141,43,#DIV/0!
27543,5005366,1,Gear,Video Games/PS4,2017,LEGO Worlds PLAYSTATION 4 Video Game,,,,29.99,,,https://images.brickset.com/sets/images/5005366-1.jpg,164,34,#DIV/0!
27378,5005367,1,Gear,Watches/Clocks,2017,Kai Minifigure Alarm Clock,,,24.99,29.99,29.99,29.99,https://images.brickset.com/sets/images/5005367-1.jpg,19,19,#DIV/0!
27379,5005368,1,Gear,Watches/Clocks,2017,Lloyd Minifigure Alarm Clock,,,24.99,29.99,29.99,29.99,https://images.brickset.com/sets/images/5005368-1.jpg,33,18,#DIV/0!
27380,5005369,1,Gear,Watches/Clocks,2017,Kai Minifigure Link Watch,,,24.99,24.99,24.99,24.99,https://images.brickset.com/sets/images/5005369-1.jpg,5,8,#DIV/0!
27381,5005370,1,Gear,Watches/Clocks,2017,Lloyd Minifigure Link Watch,,,24.99,24.99,24.99,24.99,https://images.brickset.com/sets/images/5005370-1.jpg,7,10,#DIV/0!
27544,5005372,1,Gear,Video Games/Xbox One,2017,LEGO Worlds Xbox One Video Game,,,,29.99,,,https://images.brickset.com/sets/images/5005372-1.jpg,109,25,#DIV/0!
27542,5005373,1,Gear,Video Games/Nintendo Switch,2017,LEGO City Undercover Nintendo Switch Video Game,,,,59.99,,,https://images.brickset.com/sets/images/5005373-1.jpg,87,26,#DIV/0!
27289,5005375,1,Gear,Storage,2017,Minifigure Display Case 16,,,29.99,,,32.99,https://images.brickset.com/sets/images/5005375-1.jpg,260,116,#DIV/0!
27357,5005380,1,Gear,Housewares,2017,Robin Luggage Tag,,,,9.99,9.99,,https://images.brickset.com/sets/images/5005380-1.jpg,12,14,#DIV/0!
27358,5005381,1,Gear,Housewares,2017,Batgirl Luggage Tag,,,,9.99,9.99,,https://images.brickset.com/sets/images/5005381-1.jpg,20,18,#DIV/0!
27356,5005382,1,Gear,Housewares,2017,Easter Bunny Batman Luggage Tag,,,,9.99,9.99,,https://images.brickset.com/sets/images/5005382-1.jpg,17,20,#DIV/0!
27355,5005388,1,Gear,Lights,2017,Nya Key Light,,,,12.99,14.99,,https://images.brickset.com/sets/images/5005388-1.jpg,6,15,#DIV/0!
27353,5005392,1,Gear,Lights,2017,Kai Key Light,,,,12.99,14.99,,https://images.brickset.com/sets/images/5005392-1.jpg,9,17,#DIV/0!
27354,5005394,1,Gear,Lights,2017,Jay Key Light,,,,12.99,14.99,,https://images.brickset.com/sets/images/5005394-1.jpg,9,17,#DIV/0!
27582,5005396,1,Gear,Role-Play Toys,2017,Construction Worker Mask,,,,9.99,13.49,,https://images.brickset.com/sets/images/5005396-1.jpg,10,13,#DIV/0!
27554,5005398,1,Gear,Storage,2017,8 stud Bright Red Storage Brick Drawer,,,,35.99,44.99,,https://images.brickset.com/sets/images/5005398-1.jpg,38,59,#DIV/0!
27555,5005399,1,Gear,Storage,2017,8 stud Bright Blue Storage Brick Drawer,,,,35.99,44.99,,https://images.brickset.com/sets/images/5005399-1.jpg,26,60,#DIV/0!
27556,5005400,1,Gear,Storage,2017,8 stud Bright Yellow Storage Brick Drawer,,,,35.99,44.99,,https://images.brickset.com/sets/images/5005400-1.jpg,23,51,#DIV/0!
27557,5005402,1,Gear,Storage,2017,4 stud Bright Red Storage Brick Drawer,,,,24.99,24.99,,https://images.brickset.com/sets/images/5005402-1.jpg,34,46,#DIV/0!
27558,5005403,1,Gear,Storage,2017,4 stud Bright Blue Storage Brick Drawer,,,,24.99,24.99,,https://images.brickset.com/sets/images/5005403-1.jpg,32,48,#DIV/0!
27576,5005413,1,Gear,Role-Play Toys,2017,THE LEGO NINJAGO MOVIE Bow Arrow,,,,12.99,17.99,,https://images.brickset.com/sets/images/5005413-1.jpg,16,59,#DIV/0!
27577,5005414,1,Gear,Role-Play Toys,2017,THE LEGO NINJAGO MOVIE Hammer,,,,12.99,17.99,,https://images.brickset.com/sets/images/5005414-1.jpg,16,44,#DIV/0!
